1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
92.0,112.0,103.0,60.0,104.0,60.0,96.0,60.0,112.0,107.0,89.0,5.0
2.5027553E7,1.132799E7,1.6253171E7,2.6541647E7,1.1777107E7,1.0743421E7,8541378.0,6289793.0,6240645.0,5930101.0,5710270.0,3649794.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
90.0,60.0,97.0,60.0,111.0,92.0,60.0,96.0,113.0,90.0,60.0,6.0
2.9974235E7,2.4742658E7,2.8437215E7,1.3220047E7,1.1667399E7,9704130.0,7745437.0,1.4062657E7,7484023.0,7945946.0,1.0240238E7,7015250.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
60.0,60.0,109.0,77.0,92.0,60.0,110.0,109.0,60.0,82.0,100.0,5.0
2.0859311E7,1.2125549E7,4.8698113E7,2.7337308E7,1.1127317E7,2.7013663E7,1.4428864E7,4.3148402E7,1.4061245E7,9202530.0,8513580.0,2499324.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
93.0,60.0,93.0,60.0,94.0,101.0,60.0,100.0,105.0,95.0,111.0,7.0
3.7091712E7,5.1903477E7,2.3921841E7,1.022334E7,1.0868171E7,4.1031796E7,8326164.0,6008668.0,7443130.0,8946255.0,8655960.0,3337401.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
60.0,60.0,60.0,60.0,101.0,95.0,96.0,101.0,103.0,109.0,78.0,6.0
2.9248803E7,1.790514E7,1.3520221E7,2.5517588E7,2.2465718E7,2.4883447E7,1.0815578E7,1.188831E7,7641858.0,7845991.0,1.8482693E7,5120212.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
94.0,60.0,103.0,60.0,87.0,60.0,60.0,94.0,94.0,60.0,109.0,67.0
4.3992897E7,1.9156021E7,1.4092024E7,1.9076766E7,1.5920176E7,9766400.0,1.0562041E7,1.1284873E7,9734363.0,1.3415945E7,9505017.0,4763456.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
82.0,60.0,79.0,113.0,89.0,96.0,60.0,60.0,95.0,82.0,113.0,5.0
4.9370151E7,4.288954E7,1.9131773E7,9731115.0,1.0095153E7,9501688.0,1.2642685E7,1.3079588E7,7976352.0,1.0050557E7,9761530.0,4709269.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
110.0,60.0,83.0,98.0,93.0,60.0,110.0,110.0,99.0,99.0,113.0,5.0
3.2619911E7,8.5362824E7,1.1687564E7,1.029659E7,1.1050629E7,1.2624862E7,1.044295E7,9067450.0,9238553.0,1.2191344E7,1.3284352E7,5524684.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
99.0,60.0,75.0,84.0,105.0,84.0,60.0,86.0,60.0,110.0,86.0,7.0
3.828308E7,2.4571334E7,4.4917141E7,1.0454952E7,9088047.0,1.1504659E7,9580103.0,9695410.0,9168494.0,9354770.0,8962280.0,3989872.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
84.0,112.0,60.0,109.0,74.0,97.0,98.0,60.0,96.0,105.0,98.0,7.0
2.8458889E7,3.8537515E7,2.2998043E7,9243719.0,1.0547839E7,9276916.0,7613934.0,7636224.0,9652790.0,1.4294247E7,8431502.0,4106980.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
82.0,60.0,99.0,96.0,106.0,113.0,98.0,92.0,109.0,113.0,60.0,5.0
3.2923275E7,1.0775079E7,1.5741591E7,2.380002E7,1.1862035E7,1.1788377E7,1.2297849E7,1.1340358E7,1.0800545E7,1.008443E7,8889235.0,4699965.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
89.0,60.0,88.0,60.0,77.0,92.0,90.0,97.0,60.0,113.0,88.0,6.0
3.045899E7,1.2259637E7,3.6208215E7,1.3753667E7,1.0472036E7,9889491.0,1.157896E7,8864693.0,7265048.0,7327262.0,8182989.0,4902098.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
92.0,102.0,60.0,60.0,113.0,108.0,60.0,60.0,60.0,111.0,104.0,9.0
3.0718926E7,2.956954E7,2.3872621E7,1.170897E7,7567509.0,1.0103214E7,8247994.0,8327011.0,8288503.0,8008959.0,9632029.0,5927780.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
93.0,113.0,60.0,60.0,60.0,101.0,106.0,81.0,109.0,103.0,112.0,7.0
3.1339172E7,4.7121835E7,1.8400097E7,1.3416896E7,8855337.0,7422635.0,7716982.0,7614107.0,9888147.0,8235932.0,8171304.0,6428377.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
88.0,83.0,110.0,103.0,60.0,97.0,60.0,112.0,102.0,60.0,104.0,7.0
3.1707799E7,1.8929297E7,1.2586118E7,2.467969E7,1.0587019E7,8842432.0,8227664.0,8903046.0,9054650.0,8493855.0,7679548.0,8115889.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
60.0,97.0,60.0,87.0,94.0,88.0,110.0,106.0,60.0,60.0,60.0,8.0
5.8232654E7,4.4045491E7,2.0275353E7,1.0150841E7,1.028059E7,1.0402139E7,7701648.0,7581360.0,7842941.0,9320065.0,7631855.0,3869824.0
1.0E-11,9.999999999999999E-11,9.999999999999999E-10,9.999999999999999E-9,9.999999999999998E-8,9.999999999999997E-7,9.999999999999997E-6,9.999999999999998E-5,9.999999999999998E-4,0.009999999999999998,0.09999999999999998,0.9999999999999998
60.0,113.0,94.0,89.0,82.0,109.0,93.0,106.0,89.0,103.0,108.0,8.0
3.1848892E7,3.3666476E7,3.1267578E7,1.0294431E7,1.0982893E7,9766010.0,1.0771065E7,8934679.0,9451967.0,1.2073685E7,1.2413646E7,6415566.0
